review,binary_rating
"Mi experiencia en este hotel fue muy mala, el servicio es pésimo. La limpieza deja mucho que desear, las sábanas estaban manchadas y el baño tenía mal olor. El personal es poco amable y no solucionaron ninguno de mis problemas. Además, los precios del minibar son muy elevados y no hay opciones económicas para comer en el hotel. No volvería a hospedarme aquí ni lo recomendaría a nadie.",0
"Definitivamente no recomendaría este hotel. Es evidente que la falta de inversión en mantenimiento ha dejado el lugar en muy malas condiciones. Desde la primera impresión, la alfombra de la recepción estaba sucia y arrugada, lo que ya anticipaba el aspecto general del lugar. La habitación era pequeña y anticuada, la cama era incómoda y las sábanas tenían manchas. El baño estaba sucio y el grifo perdía agua constantemente. Además, el ruido de la calle se escuchaba muy fuerte en la habitación, lo que hacía difícil dormir. Definitivamente existen opciones de alojamiento mejores en la ciudad.",0
"El servicio en general es pésimo, desde al llegar al hotel hasta la salida. El personal no brinda ningún tipo de atención al cliente y pareciera que es un favor estar ahí. Las habitaciones son pequeñas y poco atractivas, sin mencionar que no estaban muy limpias. El estacionamiento es complicado y está lleno de baches, además de ser inseguro. No recomiendo este hotel en absoluto.",0
"El hotel en general es bastante viejo y no se ve que haya tenido una remodelación reciente. Cuando llegamos a la habitación, encontramos que la limpieza no era óptima, y empezamos a notar detalles como la suciedad en la ducha y el inodoro, y el polvo acumulado en los muebles. Además, la calidad de la cama era bastante mala, y tuvimos problemas para conciliar el sueño debido a que el colchón se hundía. En general, no puedo recomendar este hotel, ya que parece que carece de una gestión adecuada que se preocupe por ofrecer un buen servicio a sus huéspedes.",0
"No recomendaría este hotel. Desde el momento en que llegamos, nos dimos cuenta de que el servicio era pésimo. El personal no era amigable y parecía que les molestaba tener que atendernos. Además, el hotel parecía viejo y descuidado, no había atención a los detalles y todo se veía sucio y desorganizado. La habitación no estaba bien equipada y las sábanas y toallas parecían viejas y usadas. No había agua caliente en la regadera y el aire acondicionado estaba roto, lo que hizo que pasáramos mucho calor durante nuestra estancia. En general, la experiencia fue muy decepcionante y estaríamos dispuestos a pagar un poco más por un servicio de mejor calidad en otro hotel. No recomendamos este hotel en absoluto.",0
"No recomendaría este hotel a nadie. Después de reservar y pagar una habitación con vistas al mar, me dieron una habitación en el sótano sin ventanas y con mal olor. Cuando fui a quejarme, me dijeron que ya no quedaban habitaciones con vista al mar disponibles. El personal de recepción fue muy poco servicial y no hicieron nada para solucionar el problema, simplemente dijeron que lo sienten y que esperaban que disfrutara mi estancia. Además, la limpieza de la habitación dejaba mucho que desear. En general, un hotel muy decepcionante y que definitivamente no cumple con las expectativas.",0
"No recomiendo este hotel en absoluto. Las habitaciones son pequeñas y anticuadas, y no tienen suficiente espacio para guardar ropa o equipaje. El personal es grosero y poco servicial, y parece no estar interesado en brindar un buen servicio al cliente. La limpieza de las habitaciones es deficiente y no se realizan con regularidad. Además, el desayuno es muy limitado y no hay opciones para personas con diferentes preferencias alimenticias. En definitiva, hay muchas opciones mejores en la zona y no vale la pena pagar por una experiencia tan desagradable.",0
"Esperaba un hotel de alta calidad debido al precio que pagué, pero me he llevado una gran decepción. La habitación era pequeña y claustrofóbica, con vistas a un patio de servicio. Los muebles eran anticuados y la cama no era cómoda. El personal de recepción no fue amable ni servicial en absoluto. Además, el desayuno era muy limitado y de mala calidad. Definitivamente no volvería a hospedarme aquí.",0
"No recomiendo este hotel en absoluto. Las habitaciones son pequeñas, viejas y sucias. El personal es desagradable y no presta atención a las necesidades de los huéspedes. Al hacer el check-in, no había ninguna sonrisa o bienvenida. Parece que están haciendo todo lo posible para ahorrar dinero en el mantenimiento y atención al cliente. Además, la ubicación es terrible y un peligroso barrio. Me arrepentí de haber elegido este hotel y me fui después de una noche horrible. No lo recomendaría ni siquiera a mi peor enemigo.",0
"HORRIBLE experiencia en este hotel. En primer lugar, el check-in tardó más de 30 minutos porque el personal estaba desorganizado y no encontraba nuestra reserva. Una vez que finalmente pudimos ingresar a nuestra habitación, ¡sorpresa! estaba sucia y con sábanas manchadas. Tuvimos que esperar otras dos horas para que nos asignaran una nueva habitación. La comida del restaurante es simplemente terrible, no hay opciones vegetarianas y la carne que ofrecen es de muy mala calidad. Además, todo es muy caro. Nos sentimos estafados y decepcionados por completo. Definitivamente NO recomendamos este hotel a nadie.",0
"El hotel es realmente malo, no entiendo cómo todavía está en funcionamiento. La limpieza deja mucho que desear y parece que a nadie le importa. Las instalaciones están en pésimas condiciones y ni hablar del servicio al cliente, parece que te están haciendo un favor al atenderte. No lo recomendaría ni siquiera a mi peor enemigo.",0
"Pesadilla de hotel, no lo recomiendo en lo absoluto. Que empiece por la ubicación en un lugar peligroso, eso ya debería ser suficiente para no escogerlo. Pero no solo eso, la limpieza es pésima, las sábanas y las toallas estaban sucias, y el personal se muestra totalmente indiferente ante las quejas. El olor a humedad es insoportable y los colchones son duros como una tabla. Además, el desayuno es muy básico y no tiene opciones para personas con dietas especiales. Definitivamente no vuelvo ni lo recomiendo.",0
"Me decepcionó la ubicación del hotel, está en una zona poco segura y apartada del centro de la ciudad. Además, el servicio de limpieza deja mucho que desear ya que encontré cabellos en el baño y la ducha no estaba muy limpia. El desayuno es poco variado y el área del comedor es pequeña e incómoda. Definitivamente no volvería a hospedarme aquí.",0
"Experiencia terrible. La habitación estaba sucia y con un olor extraño, las sábanas parecían no haber sido cambiadas y el baño estaba muy mal mantenido. La piscina también estaba sucia y había basura alrededor. Además, el personal era poco amable y poco servicial. No recomendaría este hotel para nada.",0
"Mi experiencia en este hotel fue terrible. La habitación que se nos asignó estaba en pésimas condiciones, el baño tenía moho, la pintura descascarada y la moqueta sucia y vieja. Además, el aire acondicionado no funcionaba correctamente y apenas había luz en la habitación. Durante mi estancia, el personal fue muy poco servicial y parecía que no les importaba nuestra comodidad. El desayuno estaba incluido en la tarifa, pero era muy pobre, con opciones limitadas y de baja calidad. Además, la ubicación del hotel es muy ruidosa y no se puede descansar bien durante la noche. Definitivamente no recomendaría este hotel a nadie.",0
"La peor experiencia hotelera de mi vida. Habitación sucia y descuidada, con telarañas por todas partes. El baño tenía mal olor y el grifo goteaba constantemente. La cama era dura e incómoda y el aire acondicionado no funcionaba adecuadamente. El personal era poco amable y no resolvía nuestros problemas. Además, durante toda nuestra estancia se escuchaba ruido constante proveniente de otras habitaciones e incluso del pasillo. Simplemente no recomendaría este hotel a nadie.",0
"El servicio en este hotel es pésimo. Me simsentí completamente ignorado y subestimado por el personal, que parecía estar más interesado en chatear en su teléfono que en atender a los clientes. Además, la calidad de la comida en el restaurante era muy mala, y las opciones eran muy limitadas. En general, esta fue una experiencia muy decepcionante y no recomendaría este hotel a nadie.",0
"La peor experiencia de hotel que he tenido. Primero, mi habitación estaba sucia y desordenada cuando llegué. Además, el personal de limpieza fumaba en el pasillo, lo que hacía que el área oliera mal. El servicio al cliente fue muy pobre: pedí ayuda varias veces y nunca recibí respuesta. También me cobraron por servicios que nunca usé y cuando lo mencioné, se negaron a devolverme el dinero. En general, este hotel es una pérdida de dinero y tiempo. No lo recomiendo en absoluto.",0
"Pesadilla en el hotel, Estuve hospedado en este hotel durante un fin de semana y fue una verdadera pesadilla. Primero, el personal estaba completamente desorganizado y no sabían cómo manejar las solicitudes de los huéspedes. Además, la limpieza de la habitación era deficiente, encontré pelos en la ducha y manchas en las sábanas. Pero lo peor de todo fue el ruido constante de la construcción que se llevaba a cabo justo al lado del hotel, lo que hizo imposible dormir y relajarse. Parece que el hotel no se preocupa por el confort y bienestar de sus huéspedes y simplemente quieren llenar las habitaciones para ganar dinero. En resumen, no recomiendo este hotel a nadie, es una completa pesadilla.",0
